Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Pride,0.03001,0.94944,0.48129,0.88494,0.43516,0.79036
Pride,0.2235,0.82041,0.90376,0.2959,0.5457,0.78788
Pride,0.48639,0.81506,0.93493,0.27252,0.4424,0.75269
Pride,0.61653,0.8856,0.98582,0.25248,0.52065,0.70491
Pride,0.28497,0.90255,0.9436,0.86855,0.4519,0.98708
Pride,0.7236,0.95934,0.86759,0.45317,0.43685,0.72404
Pride,0.40058,0.90471,0.90152,0.3377,0.40055,0.79371
Pride,0.95537,0.98549,0.89696,0.55495,0.50367,0.88422
Pride,0.52282,0.83134,0.97839,0.85751,0.44873,0.82029
Pride,0.7825,0.98503,0.88373,0.58406,0.48192,0.79264
Pride,0.67176,0.91345,0.95483,0.11091,0.58348,0.9211
Pride,0.63251,0.95723,0.93178,0.8311,0.47325,0.99255
Pride,0.69663,0.94491,0.98331,0.03144,0.46706,0.91235
Pride,0.92039,0.9057,0.90845,0.67881,0.53743,0.79032
Pride,0.13101,0.92836,0.94924,0.87649,0.47467,0.90068
Pride,0.01731,0.99039,0.99201,0.35785,0.42607,0.87236
Pride,0.20012,0.89169,0.97421,0.68904,0.44429,0.92247
Pride,0.31658,0.88582,0.91236,0.37842,0.44051,0.89015
Pride,0.72621,0.85081,0.93949,0.21647,0.57426,0.76273
Pride,0.76562,0.97156,0.8259,0.24499,0.55567,0.84116
Pride,0.44171,0.82085,0.93722,0.93317,0.59279,0.90764
Pride,0.81666,0.93873,0.98017,0.92847,0.59554,0.80889
Pride,0.50601,0.90856,0.98025,0.33479,0.45431,0.89734
Pride,0.61561,0.99827,0.90101,0.59368,0.55811,0.82538
Pride,0.19326,0.95974,0.96979,0.69886,0.49805,0.92911
Pride,0.6635,0.95997,0.98976,0.88987,0.4359,0.95664
Pride,0.80291,0.91509,0.89593,0.02326,0.51737,0.9489
Pride,0.91054,0.99786,0.89454,0.79923,0.44366,0.88965
Pride,0.89762,0.96271,0.98697,0.65517,0.46991,0.97609
Pride,0.30369,0.80828,0.96825,0.33339,0.46036,0.85162
Pride,0.32881,0.88339,0.94881,0.10252,0.44516,0.8278
Pride,0.47792,0.99673,0.92965,0.90737,0.42321,0.88908
Pride,0.87069,0.99805,0.98434,0.86537,0.56114,0.89773
Pride,0.11128,0.64067,0.89164,0.88811,0.42619,0.80397
Pride,0.77191,0.90371,0.94052,0.67686,0.5051,0.90779
Pride,0.22032,0.97649,0.89531,0.82139,0.51534,0.91959
Pride,0.92442,0.8484,0.85567,0.54805,0.49844,0.71361
Pride,0.43966,0.99673,0.92757,0.47075,0.42836,0.96316
Pride,0.76397,0.90388,0.94838,0.31077,0.52413,0.86737
Pride,0.23148,0.93212,0.98169,0.68834,0.49665,0.71241
Pride,0.4741,0.82432,0.97926,0.35265,0.56998,0.95772
Pride,0.16136,0.88364,0.99359,0.6932,0.58157,0.88213
Pride,0.19412,0.86414,0.9086,0.42921,0.5174,0.74505
Pride,0.28983,0.96992,0.90526,0.79693,0.45643,0.79674
Pride,0.90173,0.93882,0.8786,0.87561,0.52123,0.91693
Pride,0.9735,0.94652,0.9576,0.06773,0.43937,0.8257
Pride,0.59599,0.94072,0.97968,0.80644,0.4917,0.98838
Pride,0.63495,0.94573,0.93258,0.4674,0.47449,0.96462
Pride,0.50055,0.89268,0.90675,0.34356,0.41827,0.86464
Pride,0.90351,0.90451,0.95035,0.90411,0.50424,0.93744
Pride,0.06798,0.91161,0.84288,0.63742,0.4505,0.90418
Pride,0.80521,0.97859,0.99488,0.70988,0.51258,0.70856
Pride,0.27097,0.97173,0.97915,0.71509,0.48796,0.82292
Pride,0.51934,0.99283,0.92708,0.4479,0.49415,0.85836
Pride,0.55113,0.96664,0.92574,0.12477,0.43824,0.98767
Pride,0.35391,0.96335,0.96633,0.48577,0.50367,0.77551
Pride,0.10104,0.9241,0.90317,0.3657,0.54139,0.84819
Pride,0.49162,0.96846,0.99596,0.20128,0.42493,0.84802
Pride,0.76821,0.93716,0.98321,0.17488,0.58516,0.98799
Pride,0.86823,0.92087,0.77627,0.84691,0.52123,0.79592
Pride,0.75033,0.76987,0.96193,0.40043,0.57763,0.94579
Pride,0.91877,0.96804,0.94854,0.56791,0.50911,0.86568
Pride,0.24802,0.87692,0.72635,0.73453,0.57307,0.72444
Pride,0.99031,0.96719,0.99955,0.5455,0.54763,0.72826
Pride,0.26557,0.98642,0.94545,0.40033,0.59085,0.8421
Pride,0.31868,0.86877,0.99549,0.95224,0.54884,0.97252
Pride,0.20197,0.87683,0.94176,0.86207,0.46755,0.77466
Pride,0.92853,0.8367,0.9068,0.32195,0.44233,0.8107
Pride,0.10939,0.88578,0.92246,0.92403,0.48946,0.94975
Pride,0.67592,0.97577,0.95425,0.10661,0.41726,0.70666
Pride,0.44272,0.90603,0.85418,0.61128,0.40709,0.79547
Pride,0.23987,0.85941,0.94295,0.44066,0.58188,0.70794
Pride,0.96379,0.87314,0.99581,0.81884,0.56905,0.82665
Pride,0.61991,0.99101,0.99566,0.64988,0.59551,0.92456
Pride,0.07279,0.89907,0.93954,0.06966,0.49403,0.8805
Pride,0.75051,0.95589,0.86941,0.8574,0.40031,0.91958
Pride,0.14939,0.98918,0.97227,0.2393,0.56146,0.82892
Pride,0.5679,0.94285,0.95943,0.69201,0.45163,0.95059
Pride,0.90583,0.89664,0.97621,0.59635,0.5515,0.86558
Pride,0.90974,0.94903,0.96875,0.58923,0.56637,0.70227
Pride,0.80296,0.91873,0.82973,0.2249,0.53946,0.95701
Pride,0.03854,0.94637,0.9321,0.9897,0.47216,0.77674
Pride,0.08566,0.84953,0.88919,0.45029,0.53531,0.93442
Pride,0.49112,0.90375,0.98325,0.33281,0.5985,0.98528
Pride,0.98978,0.849,0.92382,0.40071,0.40417,0.94568
Pride,0.67512,0.80111,0.87647,0.18049,0.58919,0.7085
Pride,0.21096,0.83175,0.93591,0.39167,0.5462,0.94987
Pride,0.89665,0.99431,0.91947,0.46659,0.50605,0.88588
Pride,0.50671,0.8275,0.95661,0.28669,0.56172,0.96462
Pride,0.82072,0.84773,0.97337,0.40749,0.45384,0.99277
Pride,0.37548,0.83888,0.96393,0.19942,0.54943,0.77084
Pride,0.73046,0.88317,0.89637,0.76684,0.54996,0.70733
Pride,0.41442,0.99153,0.94159,0.35396,0.40393,0.94699
Pride,0.24419,0.97218,0.94306,0.917,0.43438,0.95369
Pride,0.10747,0.8932,0.93037,0.50542,0.46742,0.76333
Pride,0.88861,0.90853,0.92008,0.44884,0.51307,0.70809
Pride,0.15895,0.87431,0.94264,0.76442,0.5885,0.92568
Pride,0.90798,0.95471,0.98869,0.36425,0.42584,0.87776
Pride,0.4081,0.94485,0.99681,0.21098,0.57766,0.8709
Pride,0.48281,0.88536,0.96153,0.38819,0.46093,0.91177
Pride,0.74046,0.99445,0.73324,0.86481,0.47181,0.86935
Pride,0.52234,0.79997,0.84842,0.60998,0.58953,0.79565
Pride,0.78598,0.93453,0.86746,0.45716,0.48034,0.85275
Pride,0.13538,0.97291,0.94358,0.9883,0.50414,0.98359
Pride,0.52254,0.83469,0.83212,0.72107,0.41676,0.71907
Pride,0.6676,0.92934,0.80489,0.49275,0.47048,0.87516
Pride,0.25277,0.96287,0.96547,0.2905,0.58554,0.77932
Pride,0.84977,0.97606,0.88293,0.96358,0.42444,0.99978
Pride,0.37815,0.92493,0.9533,0.69303,0.42427,0.74622
Pride,0.86607,0.961,0.98923,0.22077,0.54735,0.75738
Pride,0.97147,0.93007,0.79584,0.26083,0.56053,0.97071
Pride,0.22626,0.95665,0.94561,0.04484,0.42338,0.92126
Pride,0.7409,0.88911,0.96353,0.01987,0.45284,0.75956
Pride,0.05441,0.9595,0.93577,0.13519,0.52045,0.93471
Pride,0.03108,0.88764,0.99473,0.20282,0.54658,0.77365
Pride,0.56485,0.94487,0.79466,0.35812,0.58761,0.75772
Pride,0.26785,0.95975,0.94832,0.83439,0.44915,0.73292
Pride,0.97773,0.97498,0.91548,0.07593,0.57287,0.789
Pride,0.20865,0.87763,0.90947,0.61866,0.5206,0.81273
Pride,0.3026,0.972,0.97683,0.35876,0.51265,0.95847
Pride,0.35109,0.96231,0.9334,0.07529,0.51326,0.82738
Pride,0.94442,0.99532,0.86954,0.23745,0.44181,0.79602
Pride,0.59616,0.89437,0.99822,0.70236,0.44295,0.82479
Pride,0.337,0.9675,0.99577,0.6831,0.51315,0.86386
Pride,0.46289,0.94914,0.98175,0.98104,0.54652,0.97695
Pride,0.13101,0.95387,0.9889,0.68969,0.45873,0.92538
Pride,0.1675,0.99257,0.9666,0.77499,0.49903,0.8924
Pride,0.24335,0.88512,0.96454,0.9766,0.53307,0.8372
Pride,0.63763,0.91592,0.97656,0.39402,0.52706,0.7057
Pride,0.28924,0.94253,0.99129,0.1895,0.44256,0.91396
Pride,0.78403,0.88947,0.84807,0.38971,0.53475,0.9453
Pride,0.06818,0.86572,0.97605,0.8961,0.43155,0.76612
Pride,0.02615,0.91902,0.9272,0.09518,0.56594,0.71706
Pride,0.53446,0.85715,0.91262,0.0916,0.57118,0.84864
Pride,0.83884,0.75256,0.91851,0.08807,0.40306,0.94826
Pride,0.73454,0.80907,0.9783,0.89422,0.59312,0.86999
Pride,0.47578,0.91807,0.86484,0.05415,0.50965,0.75454
Pride,0.80637,0.91152,0.92155,0.49938,0.52982,0.72787
Pride,0.25844,0.84127,0.85338,0.61731,0.40522,0.83068
Pride,0.47153,0.89844,0.85785,0.84324,0.42825,0.74916
Pride,0.57775,0.93156,0.97453,0.67246,0.57385,0.86342
Pride,0.8336,0.86926,0.8821,0.3901,0.49266,0.94693
Pride,0.80541,0.96235,0.8133,0.72016,0.45034,0.74609
Pride,0.60348,0.9496,0.98312,0.58703,0.52694,0.70404
Pride,0.42848,0.78583,0.96006,0.69487,0.44734,0.88798
Pride,0.50084,0.96048,0.965,0.31693,0.46955,0.90368
Pride,0.05232,0.90575,0.82067,0.51166,0.42599,0.82606
Pride,0.49675,0.99978,0.96742,0.72756,0.49511,0.74289
Pride,0.53992,0.8877,0.98036,0.03572,0.54847,0.92058
Pride,0.29027,0.9112,0.96937,0.94204,0.54502,0.84914
Pride,0.35008,0.9576,0.9223,0.80743,0.45997,0.71381
Pride,0.6533,0.78607,0.85947,0.36968,0.41252,0.86377
Pride,0.58755,0.98162,0.95136,0.62675,0.4261,0.74433
Pride,0.37056,0.88904,0.90076,0.94774,0.58218,0.80932
Pride,0.51585,0.86436,0.98918,0.75137,0.55497,0.95721
Pride,0.92555,0.93981,0.93367,0.85313,0.48574,0.84032
Pride,0.59935,0.94868,0.9616,0.16832,0.55751,0.92133
Pride,0.18002,0.94786,0.91108,0.5092,0.48054,0.77371
Pride,0.20773,0.95232,0.89796,0.11853,0.44349,0.70487
Pride,0.94507,0.96312,0.94726,0.33594,0.42486,0.70088
Pride,0.59893,0.96957,0.95986,0.65052,0.51701,0.77134
Pride,0.35915,0.85193,0.77158,0.93814,0.59184,0.85859
Pride,0.12604,0.98844,0.8913,0.75582,0.4383,0.87525
Pride,0.45611,0.98098,0.78438,0.06376,0.52109,0.78227
Pride,0.71158,0.89214,0.93166,0.49597,0.54818,0.89924
Pride,0.12207,0.97265,0.98744,0.53638,0.48341,0.95699
Pride,0.54383,0.89392,0.85391,0.99388,0.54031,0.74245
Pride,0.87704,0.98239,0.97115,0.42985,0.54701,0.97726
Pride,0.44661,0.97424,0.94753,0.38254,0.56956,0.81632
Pride,0.60927,0.87575,0.91682,0.60273,0.42212,0.94042
Pride,0.74852,0.96817,0.8846,0.69125,0.4356,0.73319
Pride,0.29352,0.95697,0.97941,0.43871,0.42487,0.96999
Pride,0.66497,0.89265,0.95249,0.03651,0.43197,0.77233
Pride,0.83375,0.9901,0.95693,0.71861,0.44831,0.8007
Pride,0.91152,0.96355,0.77109,0.17216,0.57817,0.83979
Pride,0.65113,0.93572,0.98622,0.16312,0.51705,0.76884
Pride,0.41745,0.99673,0.89321,0.53581,0.41074,0.76099
Pride,0.03166,0.90052,0.96922,0.9723,0.41532,0.9442
Pride,0.3728,0.91322,0.86846,0.54426,0.55883,0.77471
Pride,0.03302,0.89604,0.96778,0.01543,0.51092,0.82875
Pride,0.25001,0.91646,0.92208,0.62965,0.41637,0.76471
Pride,0.19024,0.86855,0.88349,0.13341,0.50237,0.8571
Pride,0.5261,0.97662,0.89272,0.36355,0.43045,0.75504
Pride,0.72627,0.96941,0.82994,0.54049,0.53493,0.83329
Pride,0.82723,0.98372,0.92961,0.68794,0.59278,0.7159
Pride,0.07483,0.9636,0.82157,0.63188,0.5799,0.95626
Pride,0.33869,0.90026,0.89271,0.91803,0.5182,0.95216
Pride,0.20774,0.9703,0.99436,0.71915,0.59331,0.86801
Pride,0.52137,0.83303,0.81059,0.82615,0.59505,0.78578
Pride,0.47405,0.95665,0.83165,0.35211,0.56613,0.94623
Pride,0.87577,0.77687,0.98509,0.86409,0.54316,0.8986
Pride,0.2021,0.8474,0.94263,0.16072,0.40223,0.84611
Pride,0.77963,0.98998,0.8945,0.55537,0.52424,0.9658
Pride,0.55949,0.99647,0.91913,0.29562,0.411,0.76964
Pride,0.98718,0.96479,0.95694,0.67462,0.45379,0.93406
Pride,0.48685,0.8738,0.81753,0.53897,0.56611,0.90774
Pride,0.12436,0.78401,0.90802,0.97931,0.51314,0.80623
Pride,0.25013,0.9809,0.90516,0.86919,0.58553,0.85329
Pride,0.62316,0.91932,0.9834,0.88306,0.47805,0.88855
Pride,0.56282,0.92805,0.95216,0.16665,0.48214,0.72583
Pride,0.68285,0.86417,0.94656,0.80116,0.44763,0.72328
Pride,0.16186,0.82223,0.91365,0.622,0.4192,0.92854
Pride,0.39508,0.93378,0.87248,0.72149,0.59868,0.97955
Pride,0.74109,0.83543,0.8784,0.74966,0.47796,0.96782
Pride,0.44053,0.87534,0.90567,0.14084,0.54703,0.91006
Pride,0.89947,0.93863,0.8909,0.4087,0.55551,0.97314
Pride,0.62704,0.80676,0.78827,0.72221,0.54027,0.77748
Pride,0.79106,0.83587,0.82459,0.81829,0.4457,0.9281
Pride,0.07535,0.82573,0.82988,0.53095,0.52399,0.75435
Pride,0.10283,0.98288,0.96,0.18862,0.41574,0.76538
Pride,0.74033,0.98852,0.93645,0.91916,0.40401,0.76804
Pride,0.93532,0.94633,0.81736,0.33742,0.41253,0.78307
Pride,0.53502,0.9872,0.87862,0.59183,0.44663,0.83745
Pride,0.66628,0.75764,0.95026,0.4536,0.50776,0.98645
Pride,0.29337,0.93172,0.96382,0.80486,0.5985,0.91379
Pride,0.85151,0.98512,0.99333,0.53213,0.48366,0.81321
Pride,0.41331,0.85828,0.87208,0.72153,0.43716,0.83739
Pride,0.54679,0.94563,0.98386,0.05363,0.51195,0.75107
Pride,0.85178,0.81455,0.99381,0.22686,0.59168,0.89809
Pride,0.39903,0.89129,0.88446,0.49036,0.59545,0.75841
Pride,0.94128,0.97746,0.99695,0.22011,0.5667,0.76787
Pride,0.24525,0.82027,0.95564,0.92165,0.5527,0.7233
Pride,0.14145,0.80761,0.86788,0.7142,0.48624,0.9326
Pride,0.15221,0.93146,0.87152,0.7801,0.51745,0.76469
Pride,0.82456,0.92957,0.96797,0.19405,0.59731,0.75101
Pride,0.73596,0.89255,0.97556,0.01134,0.41368,0.7772
Pride,0.451,0.87628,0.95784,0.20355,0.41999,0.86067
Pride,0.41553,0.96706,0.99399,0.30749,0.47416,0.9119
Pride,0.22177,0.80844,0.99599,0.2231,0.43931,0.73549
Pride,0.68243,0.88902,0.92432,0.18986,0.59033,0.98322
Pride,0.85287,0.98617,0.89983,0.31093,0.51159,0.79237
Pride,0.03627,0.89976,0.76513,0.9037,0.52079,0.94755
Pride,0.5724,0.79806,0.79455,0.04448,0.50968,0.8653
Pride,0.73488,0.93467,0.83115,0.29797,0.51259,0.70671
Pride,0.85915,0.87732,0.97655,0.28381,0.45839,0.91692
Pride,0.71602,0.98326,0.99898,0.36465,0.45391,0.98944
Pride,0.64546,0.951,0.98333,0.82247,0.56077,0.98963
Pride,0.30209,0.98488,0.75683,0.80058,0.56627,0.75509
Pride,0.47187,0.96192,0.93403,0.23884,0.52924,0.79038
Pride,0.5603,0.95486,0.87701,0.8696,0.57528,0.91946
Pride,0.441,0.83068,0.92749,0.19826,0.41582,0.75719
Pride,0.45005,0.87824,0.99419,0.87214,0.58848,0.8698
Pride,0.03136,0.90988,0.99036,0.68452,0.56893,0.97334
Pride,0.3753,0.97793,0.93947,0.7619,0.40678,0.98517
Pride,0.79491,0.95835,0.91551,0.84794,0.5514,0.88689
Pride,0.97569,0.88446,0.96459,0.19457,0.40912,0.91287
Pride,0.51661,0.98818,0.85888,0.27232,0.53007,0.79673
Pride,0.46635,0.94529,0.95774,0.76343,0.41577,0.84792
Pride,0.76824,0.93358,0.9886,0.04601,0.55877,0.81019
Pride,0.8356,0.99412,0.94693,0.47335,0.49162,0.89399
Pride,0.82768,0.94739,0.85756,0.13731,0.4809,0.81002
Pride,0.12352,0.79675,0.98163,0.45159,0.5218,0.99994
Pride,0.33753,0.91804,0.93556,0.86338,0.49358,0.90894
Pride,0.89778,0.87905,0.92199,0.93553,0.45446,0.80884
Pride,0.73201,0.85605,0.96709,0.35178,0.48922,0.94473
Pride,0.3004,0.98497,0.88987,0.56877,0.49524,0.90701
Pride,0.34269,0.89981,0.98449,0.75222,0.52121,0.89012
Pride,0.08686,0.97341,0.97058,0.60331,0.47786,0.82872
Pride,0.44757,0.83306,0.89253,0.75912,0.48478,0.9197
Pride,0.75859,0.97711,0.89725,0.30081,0.42793,0.7451
Pride,0.90631,0.97574,0.97091,0.7903,0.48175,0.9971
Pride,0.39142,0.97895,0.89757,0.73995,0.55741,0.92947
Pride,0.95345,0.83701,0.83697,0.22244,0.57994,0.72391
Pride,0.39768,0.98289,0.97271,0.96794,0.48312,0.85326
Pride,0.53755,0.94513,0.99846,0.75445,0.53609,0.71982
Pride,0.52399,0.94092,0.91706,0.42389,0.50432,0.72907
Pride,0.88877,0.92772,0.95875,0.27491,0.48411,0.87014
Pride,0.4585,0.95694,0.97171,0.9197,0.48163,0.97626
Pride,0.70937,0.76255,0.92413,0.81789,0.48281,0.83624
Pride,0.20287,0.85457,0.90709,0.22685,0.45166,0.90766
Pride,0.84053,0.99594,0.98776,0.13913,0.47357,0.75653
Pride,0.42331,0.91265,0.98639,0.71903,0.48858,0.93968
Pride,0.21982,0.79149,0.86909,0.26314,0.45838,0.8143
Pride,0.26462,0.96991,0.91881,0.78716,0.50646,0.72294
Pride,0.10001,0.91567,0.96639,0.96404,0.48761,0.88243
Pride,0.42714,0.92179,0.92312,0.71593,0.46417,0.76962
Pride,0.95123,0.95903,0.99026,0.90723,0.40382,0.87225
Pride,0.6867,0.97276,0.93969,0.23951,0.48159,0.97131
Pride,0.80427,0.96977,0.86717,0.74111,0.48429,0.8748
Pride,0.22942,0.79065,0.9309,0.29866,0.45809,0.80011
Pride,0.41638,0.91684,0.88401,0.44824,0.47885,0.81907
Pride,0.54599,0.84715,0.95814,0.12839,0.47231,0.85031
Pride,0.0288,0.90213,0.86425,0.29579,0.45325,0.86488
Pride,0.35845,0.93963,0.98076,0.08247,0.40902,0.90856
Pride,0.90745,0.94782,0.8303,0.21258,0.59,0.88421
Pride,0.38614,0.97296,0.86941,0.65074,0.59568,0.78633
Pride,0.89149,0.87559,0.76926,0.3134,0.44613,0.90883
Pride,0.55995,0.91308,0.98483,0.66368,0.56125,0.7992
Pride,0.89395,0.93564,0.91992,0.28154,0.43497,0.78068
Pride,0.05421,0.94348,0.97726,0.07371,0.5429,0.89691
Pride,0.16473,0.95183,0.87532,0.26005,0.50021,0.92932
Pride,0.27698,0.99813,0.98677,0.34697,0.59887,0.73399
Pride,0.74867,0.91943,0.85806,0.88095,0.51271,0.80118
Pride,0.01267,0.94627,0.95573,0.83757,0.59425,0.89807
Pride,0.92831,0.96721,0.96386,0.236,0.40275,0.98217
Pride,0.00176,0.91656,0.9791,0.46317,0.54117,0.81703
Pride,0.88508,0.96326,0.76151,0.03166,0.51001,0.86671
Pride,0.94308,0.94064,0.90184,0.91979,0.4371,0.97213
Pride,0.42748,0.91856,0.806,0.00833,0.56634,0.9629
Pride,0.27384,0.93044,0.84785,0.50133,0.48644,0.96459
Pride,0.77188,0.95091,0.92092,0.39158,0.52989,0.80065
Pride,0.23409,0.81342,0.88664,0.50873,0.57842,0.88067
Pride,0.75183,0.93988,0.82308,0.08963,0.41366,0.71099
Pride,0.75968,0.86833,0.86859,0.17786,0.49975,0.73367
Pride,0.01862,0.99022,0.83677,0.72273,0.51056,0.82092
Pride,0.89034,0.95316,0.94043,0.72442,0.56951,0.74872
Pride,0.02993,0.83628,0.98497,0.73317,0.58098,0.75766
Pride,0.95739,0.99839,0.93256,0.68549,0.55096,0.72676
Pride,0.93149,0.85847,0.86502,0.90629,0.4137,0.89902
Pride,0.86086,0.93999,0.85764,0.23078,0.54562,0.71749
Pride,0.44023,0.95335,0.93376,0.90732,0.58905,0.92807
Pride,0.35423,0.95284,0.87851,0.98896,0.41574,0.96629
Pride,0.99531,0.92487,0.89426,0.17125,0.42109,0.78627
Pride,0.12141,0.95878,0.97145,0.6025,0.57321,0.98242
Pride,0.39547,0.93888,0.71883,0.98028,0.49395,0.75711
Pride,0.9227,0.97148,0.85888,0.07383,0.43286,0.95844
Pride,0.61814,0.93633,0.9969,0.62422,0.41796,0.98659
Pride,0.89552,0.98763,0.85994,0.68719,0.42272,0.96675
Pride,0.20542,0.99418,0.95881,0.13192,0.57384,0.84763
Pride,0.2813,0.87411,0.98628,0.64008,0.59692,0.73373
Pride,0.75715,0.80212,0.95384,0.45288,0.42441,0.99454
Pride,0.77608,0.89196,0.81496,0.38767,0.40251,0.89381
Pride,0.95048,0.76662,0.95834,0.98083,0.57522,0.96383
Pride,0.52599,0.95132,0.96959,0.38512,0.59669,0.73855
Pride,0.41242,0.9501,0.83723,0.63768,0.4411,0.83043
Pride,0.98909,0.93625,0.89078,0.24361,0.53685,0.72384
Pride,0.61184,0.92677,0.99044,0.93227,0.40035,0.82573
Pride,0.25725,0.94593,0.95983,0.33669,0.4498,0.99272
Pride,0.24215,0.96726,0.90858,0.39775,0.53051,0.80743
Pride,0.64789,0.90237,0.8891,0.20384,0.43966,0.75222
Pride,0.14421,0.88896,0.9119,0.65973,0.491,0.73779
Pride,0.28132,0.9819,0.94769,0.95048,0.40837,0.72856
Pride,0.63596,0.98992,0.81052,0.9199,0.553,0.71315
Pride,0.04282,0.96282,0.91082,0.32871,0.57277,0.88915
Pride,0.27999,0.89112,0.71555,0.56673,0.41456,0.76767
Pride,0.6581,0.98069,0.77091,0.93597,0.49402,0.73568
Pride,0.01211,0.92573,0.93954,0.67342,0.56228,0.88599
Pride,0.60431,0.93393,0.98592,0.0229,0.52992,0.96869
Pride,0.27381,0.98765,0.99504,0.14225,0.50632,0.99353
Pride,0.17086,0.98656,0.98451,0.6381,0.41705,0.99477
Pride,0.22633,0.97804,0.96137,0.12847,0.4974,0.97377
Pride,0.16907,0.89309,0.98362,0.91697,0.48756,0.99373
Pride,0.71466,0.89781,0.87937,0.63372,0.56959,0.83146
Pride,0.79913,0.91228,0.91768,0.32775,0.42487,0.71625
Pride,0.28064,0.96136,0.95329,0.17211,0.42849,0.92597
Pride,0.52319,0.95399,0.91375,0.34892,0.51068,0.84418
Pride,0.1097,0.96879,0.89076,0.96615,0.48973,0.79918
Pride,0.12706,0.97279,0.90987,0.06,0.51157,0.95389
Pride,0.22033,0.88209,0.97197,0.04584,0.59496,0.71315
Pride,0.77207,0.91664,0.93767,0.84137,0.5328,0.89922
Pride,0.495,0.94123,0.8395,0.24646,0.4046,0.77639
Pride,0.47088,0.92307,0.91163,0.78166,0.43857,0.88203
Pride,0.53644,0.91533,0.92544,0.46782,0.59721,0.8221
Pride,0.58022,0.88029,0.8322,0.33734,0.44173,0.71358
Pride,0.16371,0.99939,0.90169,0.69025,0.59085,0.71949
Pride,0.80125,0.99257,0.96988,0.94986,0.48995,0.85312
Pride,0.01788,0.92372,0.95645,0.34167,0.58312,0.85595
Pride,0.16366,0.92706,0.98008,0.05802,0.57139,0.774
Pride,0.42638,0.85807,0.999,0.96168,0.43785,0.7923
Pride,0.40528,0.95702,0.85076,0.39695,0.41087,0.9314
Pride,0.34199,0.96351,0.79052,0.19834,0.55369,0.99522
Pride,0.47509,0.97748,0.86194,0.81803,0.53241,0.93421
Pride,0.25483,0.83523,0.99433,0.16035,0.48836,0.70067
Pride,0.12746,0.93744,0.92539,0.65815,0.55655,0.9365
Pride,0.25066,0.95722,0.9385,0.44638,0.53501,0.97057
Pride,0.44673,0.985,0.88465,0.77457,0.45055,0.97897
Pride,0.09773,0.95575,0.96672,0.40889,0.4432,0.95828
Pride,0.98803,0.98584,0.90093,0.28791,0.54439,0.97579
Pride,0.73969,0.88843,0.96959,0.83084,0.57043,0.90444
Pride,0.78999,0.9559,0.81676,0.47523,0.42604,0.72657
Pride,0.92302,0.97668,0.98138,0.61961,0.48077,0.82917
Pride,0.28705,0.93624,0.85705,0.98129,0.50345,0.88491
Pride,0.66139,0.91265,0.9158,0.14306,0.46684,0.73694
Pride,0.60321,0.87615,0.93847,0.58469,0.52482,0.79763
Pride,0.7087,0.94757,0.88673,0.64945,0.55566,0.81042
Pride,0.25142,0.95141,0.99269,0.35896,0.44878,0.94801
Pride,0.40064,0.93378,0.92775,0.81243,0.52668,0.81292
Pride,0.04558,0.97279,0.98865,0.85596,0.57169,0.75098
Pride,0.71772,0.87411,0.92505,0.38294,0.54612,0.88544
Pride,0.80693,0.99313,0.85881,0.05086,0.51237,0.92828
Pride,0.85521,0.96786,0.82666,0.2577,0.44044,0.81683
Sadness,0.03373,0.85342,0.01945,0.06411,0.52522,0.59778
Sadness,0.12582,0.80467,0.00506,0.01363,0.4504,0.58497
Sadness,0.04897,0.94399,0.02876,0.05184,0.53917,0.45138
Sadness,0.0918,0.94798,0.048,0.03203,0.44593,0.5301
Sadness,0.1964,0.90798,0.09097,0.02506,0.47455,0.4294
Sadness,0.13914,0.83444,0.01297,0.06478,0.47311,0.47111
Sadness,0.13962,0.98617,0.06626,0.02506,0.49931,0.5791
Sadness,0.02886,0.97866,0.0057,0.0167,0.50452,0.47769
Sadness,0.05194,0.99483,0.01418,0.07001,0.5031,0.4953
Sadness,0.05098,0.95706,0.03553,0.01219,0.47764,0.55056
Sadness,0.05764,0.91498,0.04952,0.00706,0.4296,0.58366
Sadness,0.01224,0.92598,0.00753,0.05968,0.51273,0.46875
Sadness,0.10894,0.83474,0.00284,0.00987,0.42181,0.59788
Sadness,0.15632,0.91132,0.0881,0.04368,0.54469,0.40678
Sadness,0.05192,0.88048,0.02864,0.05777,0.42817,0.44742
Sadness,0.00747,0.95707,0.04023,0.03787,0.55495,0.55039
Sadness,0.03389,0.87436,0.00611,0.04498,0.54239,0.52443
Sadness,0.05915,0.92786,0.07664,0.01315,0.5488,0.4684
Sadness,0.04134,0.96482,0.03536,0.04449,0.43893,0.50848
Sadness,0.17197,0.9954,0.04713,0.02873,0.47549,0.57991
Sadness,0.00849,0.91565,0.03234,0.03416,0.48114,0.57236
Sadness,0.10178,0.82485,0.02805,0.00403,0.46506,0.57673
Sadness,0.12945,0.85096,0.07479,0.06611,0.45657,0.51745
Sadness,0.0697,0.90939,0.01955,0.07075,0.48283,0.40931
Sadness,0.096,0.78957,0.03141,0.06003,0.45632,0.45494
Sadness,0.04763,0.96165,0.04776,0.00311,0.58545,0.48356
Sadness,0.04807,0.92307,0.01114,0.07571,0.44115,0.50419
Sadness,0.11459,0.98717,0.04513,0.05251,0.53141,0.42669
Sadness,0.04353,0.95783,0.0636,0.0533,0.49952,0.57671
